LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_0,0,0,79,0,0,0,0,0,118.485,0.0,118.485,17.64425392508665,291.50520356379457,82.62887182753941,0.0,0.791737779163141,2.2591664832078755,0.03786726473908756,0.6391383272767883,0.5225397869251442,922.9367088607595,93.80905076414479,22.201814650911157,0.18808690399658695,0.1489155076599287,0.18808690399658698,0.46807633741391935
Track_1,1,1,37,7,0,0,0,32,118.485,0.0,118.485,68.34724557195045,134.34525856665508,220.42514526921914,0.0,0.8767736018530425,2.152638634103914,0.2095399549658705,0.8720491519102321,0.4147479730991401,658.7027027027027,83.18843199281238,68.34724557195045,0.8215955504228732,0.5768430229307545,0.6579155915638986,0.3605248073486478
Track_2,2,2,75,3,0,0,0,2,118.485,0.0,118.485,37.29080471259847,57.32592468589641,169.8395301612556,0.0,0.3772198734894996,0.963611146636465,0.03925578441511893,0.3925033524974605,0.17781293813835314,929.32,43.9140782699256,37.29080471259847,0.8491765324865522,0.3147301743899943,0.8343414451591857,0.3504601107911387
Track_7,6,7,79,0,0,0,0,0,118.485,0.0,118.485,18.26645723400185,274.8396005357435,91.50788292328104,0.0,0.18217785751610285,0.5892115840519622,0.02281206909562585,0.14771406505222912,0.12750901253615202,1013.3924050632911,21.58534344779545,18.26645723400185,0.8462435299294456,0.1541668332194105,0.8462435299294457,0.4565749480717274
Track_10,9,10,79,0,0,0,0,0,118.485,0.0,118.485,13.602710574511484,268.68915508051157,238.88384508769022,0.0,0.2622631579700757,1.1236329178505717,0.003475561944073738,0.19984747769651862,0.20804216409663973,903.7974683544304,31.074250272084406,13.602710574511484,0.43774863288436267,0.11480533885733624,0.4377486328843625,0.7651771301859981
Track_15,14,15,69,1,0,0,0,10,118.485,0.0,118.485,18.321344185727963,116.53528245852989,144.45226476803802,0.0,0.5615152387891057,1.216166596848188,0.13286622347087823,0.5520621371438348,0.21686887996344223,892.8695652173913,63.14644587785705,26.184520405015117,0.29014054442852705,0.15463007288456734,0.27538001144550134,0.1965788724523714
Track_20,18,20,22,2,0,0,0,13,54.68538461538462,25.823653846153846,80.50903846153847,22.90494908197252,55.25720241314687,10.864031270663832,0.0,0.5028924620666865,0.8942169790326561,0.19535606840023137,0.5047785007265099,0.17823640230685134,665.4545454545455,27.112555836006592,22.90494908197252,0.8448096601632002,0.4188495562949498,0.8328809594274807,0.5637797628721133
Track_33,28,33,16,2,0,0,0,3,28.86173076923076,89.62326923076924,118.485,9.872488962268802,254.78911851083183,250.68084726147987,0.0,0.43479818838011636,1.1520552492733,0.10176959431584248,0.41706343922198547,0.30624683879051673,785.8125,12.296024294298311,9.872488962268802,0.8029008991830549,0.3420615707770989,0.7867134222694974,0.41543037397927784
Track_55,38,55,6,5,0,0,0,21,118.485,0.0,118.485,3.3978559416196448,66.67124999999999,126.75874999999998,0.0,0.07620918989710787,0.1782425573679664,0.04232082069074823,0.0458846351418326,0.05836990652879202,-1.0,9.195067794074648,3.3978559416196448,0.3695302761997298,0.028677519868503563,0.37630002244115013,0.07643459382558962
