LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinement ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_4,1,4,46,1,0,0,0,1,69.71911392405063,0.0,69.71911392405063,1.8494804595565644,150.2171518238817,183.28440243889963,0.0,0.09702658615542,0.25069847454624616,0.02690796955620812,0.09741550405971704,0.04702433662385521,697.8260869565217,6.658333530812369,1.9879880615664496,0.2777692722958132,0.02652759559697386,0.27340543090407393,1.1602241023892392
Track_7,3,7,75,2,0,0,0,4,119.735,0.0,119.735,0.25179173628638835,203.01217852518155,177.27713581731632,0.0,0.04354328266766948,0.12082663835816956,0.004276309453607999,0.03662241735827596,0.026774978567058558,1069.1466666666668,5.045233720543016,0.6616925527515418,0.04990685273135139,0.002102908391751688,0.04829466826838666,0.940597293809332
Track_10,5,10,73,3,0,0,0,4,118.21936708860758,0.0,118.21936708860758,2.193111195279239,123.53734313151085,83.19745912505526,0.0,0.07405547541339118,0.30443765106518894,0.012013046815293959,0.06303845750492748,0.050221567546301006,780.8493150684932,8.507081250853188,2.2004765954089147,0.25779831303001705,0.018551200613647862,0.2505041053357861,1.0858365030827906
Track_21,14,21,41,1,0,0,0,1,62.14094936708861,57.59405063291139,119.735,1.633975233105061,21.651839615479155,147.241276166463,0.0,0.06934446692003442,0.22310972450820224,6.19046927579568E-4,0.07292193660023205,0.04059718945773844,1335.3170731707316,4.273497912096498,1.660396419953009,0.3823507737022535,0.026294661567730325,0.37918903606328674,1.0033117229970823
Track_156,29,156,7,6,0,0,0,16,119.735,0.0,119.735,1.7249999999999943,102.42803571428571,135.25232142857143,0.0,0.04517872023958125,0.07271299444219924,0.0189689731490374,0.05537091694664815,0.01977925123118317,-1.0,5.620487413307824,2.7814789231630046,0.3069128837324058,0.014406815049901819,0.3188849744637068,0.08267323451564332
Track_158,31,158,8,7,0,0,0,14,119.735,0.0,119.735,1.5428869044748752,134.593125,96.988125,0.0,0.09656188911454834,0.1474762265688676,0.05852984529089401,0.08172083730374102,0.035030030803388644,-1.0,11.155855033528372,2.181971585516188,0.13830288219395148,0.01288584711633921,0.1334465101552967,0.14459042699549488
Track_159,32,159,7,6,0,0,0,18,119.735,0.0,119.735,0.9758073580374323,171.72374999999997,29.041607142857142,0.0,0.06625094919212512,0.12645982099358277,0.0,0.092543811108253,0.04725582891570951,-1.0,6.741008760433899,2.5116379118017775,0.14475687433680512,0.008149725293668789,0.12301295895451865,0.09193945910611859
Track_160,33,160,5,4,0,0,0,14,74.26601265822785,45.46898734177215,119.735,2.011678403721628,63.11774999999999,239.20575,0.0,0.08165883295273803,0.11724618056872127,0.042415913424616036,0.1025904079976314,0.034365957775752624,-1.0,5.966900059398803,2.6274417215230463,0.3371396175058972,0.02708747018611826,0.33171512752081295,0.11517791095431937
Track_188,34,188,7,6,0,0,0,19,119.735,0.0,119.735,0.771443452237428,163.7394642857143,25.936607142857138,0.0,0.057524478321809916,0.1388157166623793,0.022762767778844884,0.046271905554126594,0.04171381717366836,-1.0,6.415120940205842,1.857881858461399,0.12025392185555192,0.006442923558169525,0.11200316362933005,0.09299814351431575
Track_190,35,190,7,6,0,0,0,21,119.735,0.0,119.735,1.3799999999999955,117.31232142857142,166.79517857142855,0.0,0.047073155554138595,0.08172083730374045,0.020693425253495334,0.058529845290894056,0.026978084496779603,-1.0,5.332400253554975,1.7249999999999943,0.25879527686992077,0.011525452039921455,0.24484128808118868,0.11576067862412671
